Token;Repeticiones;# de archivos
methaqualone;2;1
method;84;48
methodological;2;2
methodologies;16;6
methodology;27;16
methods;181;77
meto;2;2
metric;2;2
metro;28;17
metrobbs;5;5
metrochequing;3;1
metrokc;5;5
metrolink;6;6
metromortgage;6;1
metronet;5;5
metropolis;4;3
metropolitan;8;8
metros;6;6
metsci;2;2
metu;2;2
metz;2;2
metzenbaum;11;11
mew;5;3
mexican;25;11
mexicans;2;2
mexico;76;60
mexikot;2;2
meyers;7;7
meyner;3;3
mez;5;2
mezei;2;2
mezejen;2;1
mezogazdasag;3;3
mezogazdasagi;11;4
mezogazdasagot;2;2
mezon;2;2
mezony;2;2
mezvinsky;2;2
mf;2;2
mfa;2;2
mfecane;2;1
mff;4;3
mfg;5;4
mfldclin;2;2
mfltd;2;2
mfn;11;5
mfsdatanet;4;4
mg;6;6
mgd;2;1
mgh;10;5
mgl;5;5
mgmt;11;4
mgo;3;1
mgroup;3;3
mgt;2;2
mgtsys;2;2
mgtsz;7;1
mh;280;32
mhc;4;3
mhg;2;2
mhi;2;2
mhill;4;4
mhmr;5;3
mhpcc;2;2
mhs;2;2
mhtc;3;3
mhv;5;5
mhz;7;3
mi;401;54
mia;3;3
miami;53;9
miatt;153;39
miatta;2;2
mib;3;2
mibe;2;2
miben;3;3
mibol;4;4
mica;51;21
micas;2;2
mice;3;3
mich;15;6
michael;38;25
michal;10;9
michel;24;20
michelle;2;2
michigan;57;48
mico;7;5
micom;2;2
micos;13;5
micro;28;11
microage;6;5
microagewny;4;4
microcomputer;3;3
microcosm;2;2
microeconomic;2;2
microeconomics;2;1
microfocus;2;2
microlab;3;3
micron;30;7
micronesia;2;2
micronet;7;5
microphone;2;1
microphysical;2;1
microserve;12;5
microsoft;19;12
microspace;2;2
microsys;8;5
microtronix;4;4
microvar;2;2
microwave;31;6
microweb;3;3
micsoda;9;9
micunovic;2;1
mid;37;25
midcoast;8;5
midday;2;2
middle;88;38
middlebury;6;6
middlemarch;3;1
middletown;12;6
mideast;6;2
midgard;4;4
midland;4;4
midlands;9;2
midlatitude;4;1
midnenki;2;2
midnight;7;4
midplains;4;4
midsummer;5;1
midtenn;4;4
midtown;5;5
midusa;15;2
midwest;8;7
mie;2;2
miel;3;2
mielobb;4;4
mielobbi;5;4
mielott;6;6
mienk;8;6
mientras;6;5
miep;30;12
miert;111;39
mifele;5;4
mig;102;35
might;100;56
migracios;2;1
migraine;2;1
migrant;10;5
migranyan;3;1
migration;14;7
migs;2;2
miguel;6;6
mihail;2;2
mihalik;2;1
mihaly;22;15
mihamarabb;2;2
mihelyst;12;8
mihez;2;2
miis;3;3
mik;11;10
mike;5;4
mikent;21;14
mikentis;2;2
mikeppen;6;6
mikhail;17;12
mikhailov;4;4
mikhalkov;2;1
mikkeliamk;4;4
miklos;32;20
miklosne;2;2
miklosra;2;1
mikom;4;4
mikor;40;23
mikozben;43;23
mikulski;12;12
mikva;6;6
mil;548;11
milacron;9;5
milan;9;5
milanese;2;2
milano;2;2
mile;7;6
miles;41;23
milford;9;9
milieu;5;3
militants;3;2
militarism;2;1
military;215;72
milk;21;8
mill;47;20
millcomm;9;5
millecentenarium;5;2
millecentenariumi;2;2
millenium;4;2
millennianet;5;5
millennium;2;2
miller;70;32
millersv;3;3
millett;2;1
milli;4;1
milliard;112;31
milliarddal;2;2
milliarddollar;2;2
milliardforint;2;2
milliardforintos;2;1
milliardforintot;2;1
milliardok;2;2
milliardos;9;8
milliardot;5;5
milliardra;2;2
millikin;4;4
millimetres;3;1
millio;90;31
millioi;2;2
millioitol;2;2
milliok;3;1
milliokat;3;3
millioknak;3;3
million;169;51
millions;25;19
millionyi;4;3
millios;16;14
milliot;7;6
millioval;4;3
millones;206;17
mills;20;14
millsaps;5;5
millwood;4;4
milne;2;1
milosevic;11;6
milosevics;2;2
milton;18;7
milwaukee;2;2
mily;3;2
milyen;102;34
milyenben;2;2
milyenek;2;2
min;19;11
minap;6;6
minbar;2;2
mind;164;63
mindaddig;3;3
mindaz;7;6
mindazok;7;6
mindazoknak;2;2
mindazon;2;2
mindazonaltal;4;4
minded;3;3
mindeddig;7;6
mindedness;2;1
mindegy;14;10
mindegyik;3;3
mindegyike;2;2
mindehhez;5;5
mindekozben;2;1
mindell;10;1
minden;289;45
mindenaron;7;6
mindenben;4;3
mindene;3;2
mindenek;2;2
mindenekel;2;1
mindenekelott;11;6
mindenert;2;2
mindenesetre;6;6
mindenfajta;4;4
mindenfele;13;12
mindenfogalmazok;2;1
mindenhatonak;2;2
mindenhol;5;4
mindenkeppen;9;8
mindenki;45;23
mindenkiben;2;2
mindenkie;2;2
mindenkinek;11;8
mindenkirol;2;2
mindenkit;12;7
mindenkori;8;5
mindenkorra;3;3
mindennapi;4;4
mindennapjaiba;2;1
mindennek;7;7
mindennel;3;3
mindennemu;3;1
mindenre;3;3
mindenrol;4;4
mindent;39;26
mindenutt;12;7
mindet;2;2
mindez;36;20
mindezek;2;2
mindezt;21;17
mindig;94;29
mindinkabb;2;2
mindj;2;1
mindjart;4;4
mindk;2;1
mindket;32;16
mindkett;3;1
mindketten;6;4
mindketto;4;4
mindkettot;3;3
mindlink;28;6
mindnyajan;3;3
mindnyajunk;2;2
mindorokre;2;2
mindossze;22;14
mindport;5;5
minds;6;5
mindspring;12;6
minduntalan;2;2
mindvegig;3;2
mine;10;9
minek;2;2
minel;18;10
miner;2;2
mineral;9;4
mineralimpex;3;1
minerals;3;3
miners;5;1
minerva;2;2
mines;9;9
minet;4;3
mineta;12;12
mingling;2;2
minh;12;1
mini;7;6
minimal;10;10
minimalber;2;1
minimalberrel;2;2
minimalis;9;7
minimalisan;2;2
minimally;26;3
minimize;7;5
minimized;2;2
minimizes;2;2
minimizing;8;6
minimum;47;32
minimumra;2;2
mining;9;8
minish;12;12
minister;204;44
ministerial;2;2
ministerio;3;3
ministerjozef;2;2
ministers;17;10
ministries;20;12
ministry;47;24
miniszt;3;2
miniszter;83;27
minisztere;2;2
miniszterei;2;2
miniszterek;14;10
minisztereln;5;3
miniszterelnok;104;28
miniszterelnoke;10;7
miniszterelnokenek;2;2
miniszterelnokhoz;4;4
miniszterelnoki;16;12
miniszterelnokkel;8;7
miniszterelnoknek;6;4
miniszterelnokok;3;3
miniszterelnokot;8;7
miniszterelnoksegi;2;2
miniszterelnoktol;2;2
miniszteri;10;7
miniszterium;21;12
miniszteriumban;2;2
miniszteriumi;3;3
miniszteriumok;4;3
miniszternek;8;6
miniszterre;2;2
miniszterrel;2;2
minisztert;5;4
mink;13;6
minket;5;5
minmet;4;3
minn;5;5
minneapolis;22;7
minnesota;122;34
minnetonka;3;3
mino;2;2
minor;35;20
minoristas;2;2
minoritaria;6;1
minorities;26;19
minority;57;30
minors;35;7
minosegben;2;2
minosegi;6;6
minositest;2;2
minositesu;2;1
minositett;3;2
minositette;12;10
minositettek;2;2
minositheto;2;2
minositik;2;2
minosulo;2;2
minot;3;3
minshall;3;3
minsk;6;4
mint;564;47
minta;5;4
mintapeldaja;2;2
mintegy;51;23
mintha;42;22
minthogy;12;10
mintmagyarorszag;2;2
minus;2;1
minusz;3;2
minute;22;13
minutes;40;17
miok;4;2
miota;4;4
mipt;2;1
mira;8;4
miracle;8;7
miracosta;3;3
mirage;2;2
miramar;2;1
miranda;2;2
mirc;2;2
mircea;5;4
mire;13;9
miret;3;2
mirol;3;3
miroslav;2;2
mirror;9;7
mirrors;2;2
mis;33;7
misanthrope;5;1
miscegenation;4;3
misconduct;13;4
misdemeanor;8;5
misdemeanors;20;2
misery;22;11
miserybay;8;6
misezokelyhet;2;1
misha;3;3
mishaps;6;1
mishima;4;2
misjonshs;5;5
miskolc;6;5
misma;4;3
mismanagement;3;3
mismas;7;5
mismo;20;7
mismos;4;3
misn;2;2
misnet;5;5
miss;14;8
missed;7;6
misses;2;1
missile;18;12
missiles;6;5
missing;12;9
mission;64;32
missionaries;8;2
missions;15;12
mississippi;31;31
missle;2;1
misslink;3;3
missouri;61;39
misszio;2;1
mist;2;2
mistake;5;5
mistaken;3;3
mistakenly;4;3
mistakes;9;9
mistral;4;4
mistress;3;2
misu;19;5
misuse;5;2
misusing;2;2
miszerint;20;16
misztikus;2;1
mit;146;45
mitad;2;1
mitani;2;2
mitchell;34;26
mitel;4;4
mites;2;2
mitford;2;1
mitkell;2;1
mitol;4;4
mitre;5;5
mitsubishi;9;5
mitsui;2;1
miutan;25;14
mive;4;2
mivel;94;37
mivelhogy;2;2
miworld;3;3
mix;17;8
mixcom;4;4
mixed;15;10
mixi;4;4
mixture;7;5
mixtures;2;2
miyazaki;2;2
mizell;3;3
mk;29;7
mkb;5;2
mkcorp;2;2
mkdh;2;1
mke;10;5
ml;7;4
mlada;4;4
mladic;5;4
mlb;11;5
mlc;10;6
mle;2;1
mlink;4;4
mlloyd;4;4
mlmc;3;3
mlode;5;5
mlv;2;2
mm;89;44
mma;4;3
mmc;22;5
mmcc;2;2
mmcfd;9;3
mmd;5;5
mme;2;1
mmedia;3;3
mmel;3;2
mmf;2;2
mmm;6;6
mmpcd;4;1
mms;6;4
mmt;5;3
mmu;2;2
mn;274;35
mnb;26;12
mnbalelnoke;2;2
mnben;2;1
mne;3;3
mnet;3;2
mnext;5;5
mnfak;3;3
mngt;2;2
mnh;3;3
mnl;2;2
mnm;2;2
mnsfld;3;3
mnsi;4;4
mnsinc;6;6
mo;99;11
moa;8;6
moakley;12;12
mob;3;2
mobil;6;5
mobile;43;13
mobility;8;8
mobilization;4;4
mobitel;2;2
mobius;2;2
moby;8;2
mobynet;4;4
moc;6;4
mock;2;2
mockingbird;2;2
mocskos;8;6
mod;6;6
modalities;2;2
mode;20;14
model;188;52
modeled;5;4
modeling;37;8
modell;4;3
modelled;3;3
modelling;7;3
models;68;32
modem;5;5
modempool;4;4
modems;5;5
moderate;8;8
modern;194;75
modernism;3;2
modernity;3;3
moderniz;2;2
modernizacio;2;2
modernizacios;4;3
modernizadas;2;1
modernization;9;9
modernize;5;4
modernized;2;2
modernizing;3;2
modes;11;9
modest;5;5
modifiable;3;1
modification;21;12
modifications;6;4
modified;31;27
modifies;3;3
modify;4;3
modifying;3;2
modja;7;5
modjaban;3;3
modjarol;2;2
modjat;2;2
modjuk;2;2
modlang;2;1
modon;72;31
modositani;4;4
modositas;9;5
modositasa;9;7
modositasanak;8;6
modositasara;4;3
modositasarol;4;4
modositasat;8;7
modositasaval;4;3
modositasi;3;3
modositasokkal;4;1
modosito;16;8
modositott;4;4
modositsak;2;2
modosul;3;3
modot;2;2
modszer;3;3
modszere;2;2
modszerei;2;2
modszerek;2;2
modszerekkel;5;5
modszert;2;2
module;7;4
modules;4;3
moe;6;5
moel;2;2
moenet;2;2
mof;2;2
mofet;2;2
moffett;7;7
moffitt;5;5
mogat;5;3
moge;9;8
mogott;36;22
mogotte;2;2
mogotti;3;3
mogottunk;2;2
mogul;2;2
mohacs;2;2
mohamed;2;2
mohave;3;3
mohawk;2;1
mohawkc;3;3
mohn;3;1
moist;2;1
moisture;104;2
moistures;2;1
mok;2;2
mokkal;5;1
mol;39;14
molalla;4;4
mold;4;4
moldavia;2;2
moldaviai;2;1
moldenett;2;2
moldova;11;8
moldovan;10;4
moldvai;2;1
molestation;2;2
moliere;12;3
molinari;7;7
moll;4;3
mollohan;15;15
molloy;7;2
molnar;2;2
molni;3;1
molonc;2;2
moltke;3;1
mom;2;2
moment;19;12
momento;9;4
moments;3;3
momentum;6;5
momra;2;1
mon;15;8
monad;7;5
monagan;2;2
monarch;3;3
monarchia;2;2
monarchies;3;1
monarchy;5;5
monash;10;5
monastery;6;2
moncton;5;5
mond;11;8
mondale;5;5
mondana;2;2
mondanak;9;8
mondanam;2;2
mondandojukat;2;2
mondani;34;15
mondanivaloja;2;2
mondanivalojat;2;1
mondanom;7;5
mondas;5;5
mondast;2;2
mondat;14;10
mondatat;2;2
mondatba;2;1
mondatban;2;2
mondatok;2;2
mondatokat;2;2
mondatot;5;2
mondatra;2;2
monday;21;7
mondhat;4;4
mondhatja;3;3
mondhatna;2;1
mondhatnak;3;3
mondhatni;5;4
mondhato;4;3
mondhatom;6;4
mondja;38;24
mondjak;27;17
mondjam;4;2
mondjanak;3;3
mondjuk;22;16
mondod;2;1
mondom;13;6
mondott;30;21
mondotta;17;14
mondt;2;2
mondta;92;35
mondtak;21;16
mondtam;7;7
mondtuk;2;2
mondva;7;5
mondvan;8;8
moneda;4;2
monetarios;2;2
monetaris;7;3
monetary;32;11
monex;2;1
money;151;66
mongol;7;2
mongoliaval;2;2
monica;2;2
monitor;30;19
monitored;5;5
monitoreo;2;2
monitoring;14;11
monk;9;4
monkey;2;2
monlan;2;2
monmouth;6;6
monnet;2;1
monograde;3;2
monopolar;3;1
monopolhelyzetevel;3;2
monopoliumot;2;1
monopoly;7;7
monostorban;2;1
monotonically;2;1
monroe;15;11
monroeville;5;5
monsanto;5;5
monson;2;2
monsoon;59;2
mont;6;3
montaigne;2;1
montana;53;37
montclair;5;5
montefiore;2;2
monterey;7;7
montespertoli;2;1
montesquieu;4;2
montessori;7;2
montgomery;34;27
month;79;39
monthly;40;17
months;103;52
monti;3;2
monto;14;4
montos;2;1
montoya;5;5
montreal;7;5
montreat;4;4
monument;5;3
monumentalis;2;1
monus;10;4
mood;8;7
moods;4;3
moody;21;13
moodyras;3;3
moodys;3;3
moon;4;3
moore;22;20
moorehead;12;12
moorhead;11;11
mooring;4;2
moose;3;2
moph;2;2
mops;2;2
mor;5;5
moral;55;27
morale;3;2
moralis;16;9
moralistic;2;2
morality;43;21
morally;3;2
morals;4;4
moran;3;3
moratoria;2;2
moratoriumot;2;2
moravian;9;6
morden;2;1
mordor;3;3
more;678;209
morehead;5;5
morella;2;2
moreover;11;6
mores;3;3
morgan;24;20
morning;15;10
morningstar;3;3
morris;9;6
morrison;28;13
mortal;2;2
mortality;5;4
mortgage;12;4
mortgages;3;2
mortimer;3;3
morton;6;4
morvai;2;2
morvant;19;9
mos;3;3
mosaic;7;7
mosby;4;4
mosconi;3;2
moscow;99;36
moses;13;11
mosher;3;3
moskovski;3;1
moskovskie;3;3
moskovskii;4;4
moskovsky;2;2
moskva;2;2
moskvy;9;6
moslem;3;3
moslems;2;1
mosollyal;2;1
mosquito;4;4
mosquitonet;2;2
moss;11;11
most;716;166
mosta;2;2
mostanaban;4;3
mostani;48;27
mostanihoz;2;1
mostanra;3;2
mostantol;4;4
mostly;17;15
mostmar;2;2
moszad;2;1
moszkovita;4;3
moszkovszkije;2;1
moszkva;8;7
moszkvaban;10;7
moszkvabol;2;2
moszkvahoz;2;2
moszkvai;15;9
mot;23;8
motet;2;1
mother;51;28
mothers;12;8
motif;6;5
motifs;5;4
motion;61;22
motionless;6;1
motions;10;3
motivalja;2;2
motivate;4;4
motivated;3;3
motivating;5;3
motivation;44;16
motivational;12;7
motivations;15;11
motivator;4;1
motivators;6;3
motive;4;3
motives;11;9
motivumon;2;2
motoman;20;2
motor;34;23
motorboat;6;1
motorboats;12;3
motorcade;2;2
motorcycle;3;2
motore;2;1
motores;7;4
motorist;2;1
motorists;5;2
motorized;3;2
motorola;7;1
motors;13;9
motos;2;1
motti;7;7
moultrie;5;5
mounet;2;2
mount;3;3
mountain;19;11
mountainhome;2;2
mountainous;7;6
mountains;8;8
mounted;7;4
mounting;3;3
mourning;2;1
mouse;4;2
mousehouse;2;2
mouth;3;3
move;64;34
moved;18;11
movement;201;78
movements;48;32
mover;2;2
moves;25;18
movie;12;6
movies;7;6
moving;24;22
movladi;2;2
mowatt;2;1
moynihan;11;11
mozart;11;2
mozcom;3;3
mozdony;3;1
mozes;2;1
mozeseknek;2;1
mozgalmak;2;2
mozgalmakat;3;3
mozgalmat;6;5
mozgalom;17;11
mozgalomalkotas;2;1
mozgatta;2;2
mozgositas;2;2
mozgott;2;2
mozog;5;4
mozognak;2;2
mp;5;4
mpa;2;2
mpc;4;2
mpcs;3;3
mpd;5;4
mpg;11;4
mph;2;2
mpi;9;7
mpifr;2;2
mpl;2;2
mpls;6;4
mpp;3;2
mpr;2;2
mpro;2;2
mps;12;5
mpx;5;5
mq;9;5
mr;186;32
mrazek;5;5
mrc;4;4
mrd;2;1
mri;14;7
mrj;4;2
mrnet;3;3
mro;4;3
mrozek;10;1
mroziewiczslovak;2;2
mrp;3;2
mrs;20;14
mrtc;4;4
ms;930;14
msb;3;3
msc;8;6
mscd;5;5
mscf;3;3
msd;2;1
msdh;2;2
mse;10;5
msen;10;5
msfc;5;5
msh;2;2
msi;5;3
msilink;2;2
msk;5;3
msm;2;1
msmary;3;3
msn;5;4
msnbc;2;1
msoe;6;4
msp;11;5
msrcnavo;2;2
mss;2;2
mssm;2;2
msstate;44;6
mst;2;2
msu;74;7
msufgp;3;3
msus;19;5
msvu;4;4
msw;2;1
mszmp;16;6
mszosz;13;6
mszp;259;35
mszpes;2;2
mt;20;7
mta;13;10
mtbe;2;2
mtek;4;4
mtel;3;1
mtest;5;5
mth;4;3
mtholyoke;5;3
mti;13;8
mtjeff;2;2
mtl;9;5
mtlib;3;2
mtn;10;5
mtroyal;2;2
mtry;3;3
mts;14;6
mtsac;5;4
mtshasta;5;5
mtsu;6;5
mtu;44;7
mtv;35;23
mtvalleyhs;2;2
mtvl;4;4
mtwilson;3;3
mtx;6;5
mty;5;5
mu;28;9
muc;5;5
much;121;72
muchos;4;3
mudd;2;2
muddying;2;2
muds;2;1
mueller;2;1
muenchen;10;5
muenster;4;4
muffin;2;1
muffins;2;1
mug;2;1
mugs;8;1
muhely;2;1
muhelyek;2;1
muhlberg;5;4
muhlenberg;3;2
muholdas;2;2
mujeres;2;2
muk;7;3
mukodese;6;6
mukodesenek;2;2
mukodeset;4;4
mukodesevel;2;2
mukodesi;7;6
mukodeskeptelen;2;2
mukodeskeptelenne;2;2
mukodik;23;12
mukodjek;2;2
mukodne;2;1
mukodnek;5;4
mukodni;5;5
mukodo;23;16
mukodokepesseget;2;2
mukodotoke;9;6
mukodott;9;8
mukodtek;2;2
mukodtetese;2;2
mukodteteserol;2;1
mukodteto;2;2
mukov;2;1
mulasztas;4;3
mulasztja;2;2
mulberry;5;5
mulik;6;4
muller;2;2
mult;55;28
multan;2;2
multat;3;3
multba;2;2
multban;4;2
multe;2;2
multi;40;25
multicultural;2;2
multiculturalism;5;2
multiline;2;2
multilooked;2;1
multimedia;4;4
multinacionalis;4;4
multinational;43;9
multinationals;6;3
multinationationals;2;2
multiparameter;3;1
multiple;44;21
multiply;2;2
multipro;2;2
multispec;3;1
multitude;3;3
multiverse;3;3
multjarol;2;2
multnomah;5;3
multrol;3;2
mulva;8;8
mumbai;2;1
mummies;2;1
mummification;2;1
mun;28;6
mundial;2;2
mundo;4;3
mundt;2;2
muni;11;5
munich;5;4
municipal;15;10
municipality;2;2
munk;14;3
munka;14;6
munkaadoi;2;2
munkaadok;2;2
munkaba;2;2
munkaban;2;2
munkacsoport;5;3
munkaero;2;2
munkaerovel;2;2
munkaert;2;2
munkafolyamatok;2;1
munkahelyet;3;2
munkahelyi;2;2
munkahelyteremtesi;2;1
munkahoz;2;1
munkaja;8;7
munkajaban;2;2
munkajahoz;2;2
munkajarol;2;2
munkajat;13;10
munkajukat;2;2
munkalkodnak;6;1
munkalkodo;2;1
munkaltatok;5;3
munkanelkuli;2;2
munkanelkuliek;5;5
munkanelkuliseg;10;8
munkanelkuliseget;4;3
munkank;2;2
munkara;2;2
munkas;8;6
munkasai;2;2
munkasok;5;4
munkasor;6;5
munkasorseg;3;3
munkasorseget;2;2
munkaspart;5;4
munkassaga;2;2
munkat;10;8
munkatars;3;2
munkatarsa;2;2
munkatarsai;5;4
munkatarsam;2;1
munkaugyi;9;5
munkaval;2;2
munkavallaloi;5;4
munkavallalok;8;7
munkavallaloknak;4;3
muohio;15;5
muosz;5;4
mur;4;4
murder;54;22
murdered;18;10
murderer;2;2
murderers;5;4
murders;14;8
murdoch;5;4
murkowski;6;6
murlin;3;3
murol;2;1
murphy;28;16
murra;2;2
murray;2;2
mursuky;10;5
murtha;12;12
mus;6;2
musc;3;3
muscle;2;2
muscles;3;3
muses;2;1
museum;12;9
museums;5;3
music;272;115
musical;31;10
musically;2;2
musicals;2;2
musiccity;2;2
musician;5;4
musicians;2;2
musiclib;2;2
muskie;8;8
muskingum;3;2
muskoka;6;5
muslim;11;6
muslims;2;1
musora;4;4
musoraban;4;3
musorat;2;2
musort;2;2
mussolini;3;2
mussten;2;1
must;392;78
mustard;2;1
muster;2;2
muszakban;2;2
muszaki;5;4
mutat;14;10
mutatja;15;13
mutatjak;15;13
mutatkozik;5;5
mutatkoznak;2;2
mutatkozott;3;2
mutatnak;4;4
mutatni;2;2
mutato;6;5
mutatoi;2;2
mutatok;3;3
mutatott;4;4
mutatta;3;3
mutattak;5;4
mutatvany;2;1
mutatvanycikkei;2;2
mutetek;3;3
mutetre;2;1
mutilated;2;2
mutiny;2;2
mutual;26;20
mutually;2;2
muve;3;2
muvek;2;2
muvelodes;2;2
muvelodesi;18;13
muveszeti;3;3
muveszi;2;2
muvet;3;3
muw;5;5
muy;3;3
muzeum;18;6
muzeumban;4;3
muzeumot;2;2
muzsikusok;2;1
muzulman;2;2
mv;18;6
mveca;3;3
mville;2;1
mvm;4;3
mvnc;2;2
mvsz;2;2
mw;5;3
mwc;5;5
mwci;6;5
mwd;3;3
mwsc;8;3
mwsu;5;5
mwt;9;4
mwtech;2;2
mx;118;5
mxl;2;2
my;359;45
myanmar;6;3
myers;20;16
mylink;4;4
myna;4;3
myocardial;4;2
myrdin;2;1
myriad;6;5
myself;8;6
mystery;7;5
mystic;6;5
mystical;4;2
mysticism;4;4
mysticoz;2;1
myth;28;19
mythic;2;2
mythical;5;5
mythology;6;5
myths;4;3
na;69;27
nac;3;2
nach;2;1
nachi;14;2
naci;15;6
nacik;5;4
nacion;2;2
nacional;21;5
nacionales;2;2
nacionalista;6;3
nacionalizmus;6;3
nacizmus;10;6
nacs;3;3
nad;2;2
nada;4;4
nadezhda;3;3
nadir;3;1
nadn;5;5
nafta;7;6
naftas;14;5
nafteros;2;2
nag;2;2
nagasaki;5;4
nagorno;3;2
nagoya;10;6
nagy;240;41
nagyatad;3;1
nagyban;5;5
nagybani;2;1
nagydobra;2;2
nagyfoku;4;3
nagygyules;4;3
nagygyulesen;3;3
nagyhatalmak;5;3
nagyheten;2;1
nagyjabol;3;3
nagyk;5;1
nagykanizsai;2;2
nagykanizsan;2;2
nagykovacsi;2;1
nagykovet;7;6
nagykovete;4;4
nagykovetek;2;1
nagykovetet;3;3
nagykovetnek;3;3
nagykovetseg;2;2
nagykovetunk;2;1
nagymertekben;3;3
nagyne;5;4
nagyobb;64;29
nagyobbat;3;2
nagyobbik;3;3
nagyok;4;3
nagyon;134;35
nagyot;3;3
nagyra;3;2
nagyreszt;2;2
nagys;2;2
nagysagrenddel;2;2
nagysagrendu;2;2
nagysagu;4;4
nagystrategiai;2;1
nagyszabasu;2;2
nagyszeru;5;5
nagyszombat;3;2
nagyvallalatok;2;2
nagyvallalkozo;3;2
nagyvaradi;3;3
nagyvarosokbol;2;1
nagyvonaluan;2;2
nahat;2;2
nai;5;5
naic;6;3
nait;5;5
naiv;2;2
naivak;2;1
naive;2;2
naivete;2;2
nak;101;30
naked;5;3
nal;12;11
nala;2;2
naluk;7;5
nalunk;43;20
nam;5;5
name;120;64
named;31;21
namely;6;5
namen;3;3
names;29;18
namier;2;1
naming;3;3
namost;2;2
nanaimo;3;3
nancy;8;7
nando;5;5
nantucket;5;5
nao;2;2
nap;30;19
napa;5;5
napanet;5;5
napban;4;3
napi;78;31
napier;6;6
napig;8;7
napigazdasag;4;4
napilap;14;11
napilapban;2;2
napilapok;2;1
napilapot;2;2
napirend;16;14
napirendre;4;4
napirendrol;2;2
napja;4;4
napjai;3;2
napjainkban;4;4
napjainkra;2;1
napjan;11;9
napkelte;2;2
naples;9;7
naplesnet;3;3
naplo;3;1
naplojaban;2;1
naplojabol;2;2
napmint;2;2
napnal;4;3
napok;2;2
napokban;18;15
napolean;2;2
napoleon;13;2
napon;17;12
naponta;9;7
napos;4;4
napot;5;5
nappal;11;7
napra;6;5
naprol;6;6
napszemuveg;2;1
napvilagot;5;5
napvilagra;4;3
naquet;2;1
nara;6;5
narancs;3;2
narcissus;2;2
narcotic;4;2
narcotics;2;2
narodna;5;4
narrative;17;10
narratives;2;2
narrator;6;4
narrow;11;8
narrowband;3;1
narrowly;7;4
nas;24;8
nasa;136;36
nasd;4;4
nash;8;6
nashville;8;5
nasser;2;1
nastase;4;3
nat;9;6
natalia;3;3
natalya;7;4
natcher;15;15
nathanial;2;2
nathaniel;6;3
natinst;5;5
nation;55;36
national;322;131
nationalism;34;15
nationalismes;2;1
nationalist;14;9
nationalistic;9;8
nationalists;5;5
nationalities;6;6
nationalization;2;2
nationalizing;2;1
nationally;2;2
nationals;7;6
nations;101;31
nationwide;17;15
native;51;21
natives;4;3
nato;276;44
natural;156;54
naturalization;5;2
naturalized;7;2
naturally;4;4
nature;210;75
natures;2;2
nau;18;5
nautica;2;1
nautical;2;2
nauticom;91;6
navair;5;5
navajo;3;3
naval;10;7
navarro;2;2
navigation;10;6
navnet;5;5
navsea;5;5
navsses;5;5
navtap;2;2
navy;138;13
nawc;4;4
naz;2;2
nazarbayev;2;1
nazdratenko;2;1
nazi;45;11
nazis;6;4
nazism;6;2
nazran;3;3
nb;48;10
nba;2;2
nbc;5;3
nbn;7;5
nbnet;7;6
nbs;14;6
nbsp;774;136
nbtel;2;2
nc;89;6
ncar;12;3
ncarts;2;2
ncat;9;5
ncaur;3;3
ncbc;5;5
ncbldw;8;5
ncc;7;5
nccbbs;2;2
ncchrl;4;4
nccn;5;5
nccncr;9;4
nccnet;2;2
nccrty;9;4
ncctc;2;2
nccts;2;2
nccu;3;3
ncd;3;3
nce;4;4
ncelle;2;2
ncelrb;4;3
ncep;7;1
ncfcomm;3;3
ncg;11;8
ncgr;3;3
nchcpl;3;3
nchgpt;10;5
nchrtm;4;4
nchu;3;3
nci;2;2
ncia;8;5
ncifcrf;4;4
ncinter;5;5
ncl;5;5
nclack;5;5
nclvcr;8;4
nclxtn;9;3
ncm;2;2
ncmc;5;5
ncn;3;3
ncook;3;3
ncr;4;4
ncs;4;3
ncsa;5;5
ncsc;13;4
ncselekm;13;3
ncshlt;5;3
ncsl;3;3
ncssm;4;4
ncsu;95;5
nctcog;2;2
nctr;3;3
ncts;3;3
nctsw;2;2
nctu;7;4
ncu;2;2
ncw;5;5
ncwc;3;3
ncweb;4;4
ncwtmc;11;5
ncz;3;2
nd;82;9
ndak;2;2
ndares;4;4
ndc;2;2
nder;2;2
ndice;3;2
ndip;4;4
ndl;2;2
ndor;4;1
ndose;3;3
ndr;3;1
ndscs;3;2
ndsu;60;5
ne;208;47
nea;20;11
neal;15;14
neamente;3;3
near;86;36
nearby;11;8
nearest;5;5
nearly;14;13
nebo;3;2
nebraska;32;32
nebrwesleyan;3;3
nebula;4;2
nec;11;5
neca;5;5
necesario;3;3
necesidad;2;1
necessarily;12;11
necessary;114;64
necessitated;4;4
necessities;5;5
necessity;17;14
neck;2;2
neckar;4;3
necks;2;1
nectec;3;3
ned;2;2
nedves;2;2
nedzi;8;8
need;195;89
needed;63;39
needs;97;57
needy;2;2
neelam;2;1
neese;2;1
neesnet;5;5
nefarious;2;1
negativ;5;5
negative;40;28
negativo;2;2
negia;5;5
neglect;29;4
neglected;6;4
negligence;30;7
negligent;10;3
negligently;7;2
negligible;2;2
negociables;14;2
negociaciones;3;3
negocio;5;3
negocios;10;5
negotiate;9;8
negotiated;2;2
negotiating;5;5
negotiation;7;4
negotiations;29;15
negotiators;2;2
negra;4;2
negro;13;8
negy;50;28
negyeddontobe;2;1
negyedevben;4;3
