Token;Repeticiones;# de archivos
inflacioju;2;1
inflaciojukat;1;1
inflaciomegfekezeserol;1;1
inflacion;1;1
inflacionak;2;2
inflacional;1;1
inflaciora;1;1
inflacios;10;3
inflaciot;11;9
inflaciotol;2;2
inflacioval;6;4
inflacot;1;1
inflatable;6;2
inflate;1;1
inflated;2;2
inflation;53;14
inflationary;11;8
inflection;3;1
inflict;2;2
inflicted;4;4
inflicting;1;1
inflicts;1;1
influence;162;71
influenced;30;23
influences;60;38
influencial;3;3
influencing;9;9
influential;14;14
influenza;2;2
influx;2;2
infn;9;5
info;77;52
infoave;53;2
infobahn;9;5
infobahnos;8;8
infochan;5;5
infocom;10;4
infodata;1;1
infodoor;1;1
infogo;5;5
infogrames;1;1
infohouse;1;1
infohwy;7;4
infointl;1;1
infolane;4;3
infoline;1;1
infolink;10;6
infolynk;1;1
infomacioszurocsodadoboz;1;1
infoman;1;1
infomap;2;2
infomartusa;1;1
infomatch;4;4
infome;1;1
infomkt;2;2
infonautics;1;1
infonet;11;5
infonie;1;1
infopin;2;2
infopro;3;3
inforamp;33;5
inforeign;1;1
inform;19;15
informaci;13;9
informacio;5;5
informacioaramlas;3;3
informaciogyujtesre;1;1
informaciohordozokhoz;1;1
informacioi;12;10
informacioink;1;1
informacioja;4;4
informaciojuk;2;2
informaciok;8;7
informaciokat;1;1
informaciokhoz;1;1
informacion;4;4
informacios;7;7
informacioszol;1;1
informaciot;5;5
informaciszerint;1;1
informado;1;1
informal;14;9
informalisan;1;1
informally;3;2
informalodott;1;1
informants;1;1
informare;1;1
informatics;2;2
informatik;24;5
informatikai;2;2
information;613;186
informational;7;4
informationservice;1;1
informative;3;3
informatorai;1;1
informe;2;2
informed;24;14
informing;3;3
informix;7;5
informs;2;2
inforyukyu;2;2
infosecnews;1;1
infosecurity;3;1
infoseek;5;5
infosel;5;5
infoserve;5;5
infoservice;3;2
infoshare;5;4
infosphere;10;5
infostreet;2;2
infosys;1;1
infotag;3;2
infoteck;2;2
infotel;1;1
infowar;38;12
infoweb;10;3
infowest;3;3
infra;2;1
infraestructura;2;2
infranet;1;1
infrared;1;1
infrastructure;41;14
infrastructures;1;1
infrastruktura;1;1
infrastrukturaban;1;1
infrastrukturafejleszto;1;1
infrastrukturaik;1;1
infrastrukturajanak;1;1
infrastrukturalis;3;3
infrastrukturat;1;1
infravoros;1;1
infrequent;1;1
infrequently;1;1
infrescom;1;1
infringe;1;1
infringes;1;1
infs;1;1
infused;1;1
infusion;1;1
infuziot;1;1
ing;15;6
ingadoznak;1;1
ingalls;2;2
ingatag;1;1
ingatagga;1;1
ingatlan;7;4
ingatlanado;1;1
ingatlanait;1;1
ingatlanbefektetesi;1;1
ingatlanbol;1;1
ingatlanhoz;2;1
ingatlankereskedelemben;1;1
ingatlannak;1;1
ingatlanok;6;4
ingatlanokat;2;2
ingatlanokra;1;1
ingatlanra;2;2
ingatlanrendezesi;1;1
ingatlanszakertoi;1;1
ingatlanszakertok;1;1
ingatlant;1;1
ingatlanugyletekben;1;1
ingatlanvagyonabol;1;1
ingaztattak;1;1
ingc;1;1
inge;1;1
ingenia;2;2
ingenier;2;2
ingeniero;1;1
ingenious;1;1
ingere;1;1
ingerekkel;1;1
ingerlesmegszuntetesere;1;1
ingersoll;2;1
ingerult;1;1
ingest;1;1
ingested;1;1
ingham;3;3
ingo;1;1
ingok;3;3
ingosagainkat;1;1
ingosagainkra;1;1
ingosagokat;1;1
ingot;1;1
ingr;81;5
ingram;3;3
ingratitude;1;1
ingredient;1;1
ingredients;9;4
ingres;2;1
ingreso;1;1
ingresos;11;5
ingress;3;3
ingyen;12;11
ingyenes;9;6
ingyenesfelsooktatas;1;1
ingyenesse;1;1
ingyenutonamugy;1;1
inha;2;2
inhabitants;9;7
inhabited;1;1
inhb;1;1
inherent;24;20
inherently;5;4
inherit;3;2
inheritance;14;4
inherited;3;3
inheriteda;1;1
inheritor;1;1
inhibit;2;2
inhibiting;9;4
inhibitor;1;1
inhibitors;3;2
inhibits;1;1
inhofe;2;2
inhouse;5;5
inhuman;2;2
inhumane;4;4
inhumanity;2;2
ini;2;2
iniatiates;1;1
iniatitive;1;1
inici;13;7
iniciaci;2;2
iniciado;3;2
inicial;3;3
iniciar;2;2
iniciaron;3;3
inicio;2;2
inil;3;3
inin;2;2
initco;5;5
initial;26;22
initialed;2;1
initialization;1;1
initially;8;8
initialprojection;1;1
initiate;4;4
initiated;14;14
initiates;4;4
initiating;4;4
initiation;4;4
initiative;21;17
initiatives;8;6
initio;1;1
inje;2;2
injected;6;3
injection;2;2
injections;2;1
injects;1;1
injekcio;1;1
injekcora;1;1
injersey;5;5
injudiciously;1;1
injunction;6;3
injure;5;1
injured;46;11
injuries;55;11
injuring;4;4
injury;120;15
injustice;13;7
injustices;1;1
injustificado;1;1
ink;20;8
inkabb;66;34
inkabbkiszolgaltatotta;1;1
inkat;1;1
inkom;2;2
inkompetencia;4;3
inkompetenciaja;1;1
inkompetenciaval;1;1
inkompetenciavalkezel;1;1
inkompetens;4;4
inkriminalt;2;2
inktomi;1;1
inkvizitori;1;1
inl;3;3
inland;7;5
inlink;5;5
inm;2;2
inmar;1;1
inmarsat;2;2
inmate;1;1
inmates;5;4
inmatesfrom;1;1
inmediata;1;1
inmediatamente;1;1
inmet;6;5
inmind;5;5
inmobiliaria;3;2
inmoldova;1;1
inmos;2;2
inmoscow;1;1
inms;1;1
inmuebles;2;2
inn;8;4
inna;1;1
innate;2;2
innen;9;6
inner;24;16
innerconsternation;1;1
innerlichkeit;1;1
innerset;1;1
innet;15;7
innocence;9;8
innocent;6;5
innocentpeople;1;1
innocuous;1;1
innonence;2;2
innonyc;1;1
innotts;3;3
innovacios;1;1
innovador;1;1
innovate;2;2
innovation;11;11
innovations;10;9
innovative;23;17
innovator;3;2
innovators;1;1
innovember;1;1
innovgrp;2;2
innovsoftd;4;4
innsbruck;1;1
innsbruckba;1;1
innu;1;1
innumerable;1;1
inobrenovac;1;1
inoc;6;3
inoffensive;1;1
inoperation;1;1
inorder;1;1
inouye;16;16
inow;5;5
inpatient;9;4
inpe;2;2
inpg;1;1
inprague;1;1
input;14;11
inputs;2;2
inquire;2;2
inquired;1;1
inquirer;1;1
inquiries;1;1
inquiry;19;16
inquisition;4;3
inquisitions;1;1
inquisitors;1;1
inquo;4;4
inre;6;6
inreach;5;5
inrete;3;3
inri;1;1
inria;2;2
inroma;2;2
ins;19;7
insa;7;5
insanity;7;4
insecond;1;1
insect;2;1
insecticides;1;1
insecurity;1;1
insel;1;1
inseminated;1;1
insemination;1;1
inseminator;1;1
insensitive;1;1
inseparably;1;1
insert;4;3
inserted;2;2
inserting;2;1
inserts;4;3
inside;13;12
insider;11;5
insiders;1;1
insidious;1;1
insiel;1;1
insight;17;13
insightful;2;2
insights;11;11
insignia;1;1
insignifiance;1;1
insist;2;2
insisted;6;5
insistence;4;4
insisting;1;1
insistingthat;1;1
insists;2;2
inslovakia;1;1
inso;4;4
insoluble;1;1
insolvent;1;1
inspecci;1;1
inspect;8;5
inspected;3;3
inspecting;1;1
inspection;9;8
inspections;3;3
inspector;10;1
inspectoratesince;1;1
inspectors;2;1
inspiralt;1;1
inspiration;2;2
inspirational;1;1
inspire;4;4
inspired;7;7
inspires;1;1
inspiring;2;2
inssjp;2;1
inst;5;4
instability;6;4
instalaci;2;2
instalaciones;11;10
instalaron;2;2
install;9;6
installalta;1;1
installation;24;13
installations;4;3
installed;4;4
installing;4;3
installment;2;2
instance;24;16
instances;15;11
instanet;2;2
instant;2;2
instantaneous;3;3
instates;1;1
instead;53;30
instigate;1;1
instigating;1;1
instill;1;1
instilling;1;1
instinct;3;3
instincts;1;1
instinet;1;1
institucionales;1;1
institut;1;1
institute;88;51
instituted;4;4
institutes;3;3
instituting;1;1
institution;30;24
institutional;16;12
institutionalised;1;1
institutionalisierte;1;1
institutionalization;1;1
institutionalized;4;3
institutions;57;43
instituto;1;1
instr;1;1
instructed;5;4
instructing;1;1
instruction;35;14
instructional;18;8
instructions;15;11
instructor;15;4
instructors;2;1
instructs;1;1
instrukciokeszlet;1;1
instrument;58;18
instrumental;6;6
instrumentation;6;5
instrumented;1;1
instruments;22;14
instutionalized;1;1
insuarnce;1;1
insufficiency;1;1
insufficient;3;3
insufficiently;1;1
insulants;1;1
insulate;1;1
insulating;1;1
insulator;1;1
insulin;1;1
insult;1;1
insulting;2;2
insults;2;2
insumieron;1;1
insumos;1;1
insurance;217;39
insuranceoffice;2;2
insurances;1;1
insure;2;2
insured;16;6
insurer;1;1
insurers;6;4
insurgent;1;1
insurgents;3;2
insuring;2;2
insync;5;5
int;42;14
inta;1;1
intac;5;5
intaccess;5;5
intact;4;4
intake;3;3
intan;1;1
intangibles;2;1
intanon;1;1
intaud;1;1
intch;1;1
intcomm;7;5
inte;1;1
intecollegiate;1;1
intecom;1;1
integctr;1;1
integer;2;1
integr;6;2
integra;1;1
integraba;1;1
integraci;1;1
integracio;7;7
integracioja;1;1
integraciora;3;3
integracios;8;5
integraciot;3;3
integracioval;1;1
integrada;1;1
integradas;2;1
integrado;3;2
integral;5;4
integralja;1;1
integralodas;2;1
integralodaskovetelmenyeit;1;1
integralodast;1;1
integralodasukhoz;1;1
integrals;1;1
integralsys;2;2
integralva;1;1
integrans;1;1
integrantes;1;1
integrate;3;3
integrated;21;15
integrates;3;3
integrating;8;7
integration;40;27
integrations;1;1
integrative;2;2
integrator;1;1
integridad;1;1
integritas;1;1
integritasa;1;1
integritasat;1;1
integrity;10;7
intel;39;7
intelcom;1;1
intele;5;5
intelenet;2;2
intelinet;1;1
intell;1;1
intellect;4;4
intellective;2;1
intellectual;37;22
intellectualism;1;1
intellectually;1;1
intellectuals;7;7
intellegence;1;1
intellektualis;1;1
intellektualisan;1;1
intellex;5;4
intelligence;50;21
intelligens;2;2
intelligent;4;4
intelligently;1;1
intellimedia;1;1
intellinet;17;5
intelliquest;1;1
intellisolve;1;1
intellistar;2;2
intellistor;2;2
intellisys;5;5
intelmevel;1;1
intelnet;1;1
intelnews;1;1
intelsat;4;4
intelus;3;3
intemperate;1;1
intenci;1;1
intend;12;8
intendansa;1;1
intended;44;22
intending;4;2
intends;12;8
intense;14;11
intensely;1;1
intensific;1;1
intensificar;2;2
intensification;1;1
intensified;3;3
intensifies;1;1
intensity;34;7
intensive;12;9
intensively;3;2
intensiveness;1;1
intenso;2;2
intent;30;13
intention;8;8
intentional;15;6
intentionally;14;6
intentions;11;11
intently;1;1
intenz;1;1
intenzitasa;1;1
intenziv;1;1
inter;47;20
interac;1;1
interaccess;50;5
interact;12;11
interaction;27;19
interactions;8;6
interactivas;1;1
interactive;34;15
interactively;2;2
interacts;1;1
interaktivtaneszkoz;1;1
interannual;25;2
interax;4;4
interbank;1;1
interbreed;1;1
interbusiness;1;1
intercable;3;3
intercall;3;3
intercambio;1;1
intercel;9;1
intercenter;1;1
intercepted;1;1
interceptions;20;5
interchange;2;1
interchangeably;1;1
intercime;1;1
intercity;1;1
intercom;14;5
intercomparison;18;5
intercomparisons;2;2
intercon;5;4
interconnect;7;5
interconnected;2;2
interconnection;2;2
intercounty;1;1
intercourse;3;3
interdependence;2;2
interdiction;1;1
interdigital;1;1
interdisciplinary;3;3
interealm;4;4
intereference;1;1
interes;2;2
intereses;29;6
interest;281;147
interested;45;34
interesting;19;14
interests;68;42
interethnic;1;1
interface;22;8
interfaced;1;1
interfaces;2;2
interfaith;1;1
interfax;4;4
interfere;5;5
interfered;1;1
interference;10;8
interferes;1;1
interfering;6;5
interferometer;1;1
interferometric;2;1
interferometry;3;2
intergate;11;5
intergation;1;1
intergovernmental;1;1
intergroup;1;1
interhop;2;2
interim;5;4
interior;23;17
interiors;2;2
interj;1;1
interju;6;3
interjualany;2;1
interjualanyanak;1;1
interjuban;3;3
interjubevezetojeben;1;1
interjubol;3;2
interjuja;7;7
interjujaban;4;3
interjuk;1;1
interjukat;1;1
interjukerdes;1;1
interjunak;5;4
interjut;21;11
interjuvalvadolta;1;1
interl;4;4
interlaced;1;1
interlink;18;5
interlinx;4;4
interlochen;1;1
interlocutory;1;1
interlog;9;6
interlynx;2;2
intermarriage;1;1
intermedia;5;4
intermediaries;1;1
intermediary;1;1
intermediate;9;8
intermin;2;2
intermind;5;5
intermittently;1;1
intern;2;1
interna;1;1
internacional;19;11
internacionale;3;3
internacionaleba;1;1
internacionales;14;9
internacionalet;1;1
internacionalista;5;4
internacionalistabb;1;1
internacionalistak;1;1
internacionalizmus;3;3
internal;84;48
internalaffairs;1;1
internalization;1;1
internalize;1;1
internally;3;3
internalo;1;1
internaltak;2;1
international;407;113
internationalagencies;1;1
internationalarrest;1;1
internationalcommitments;1;1
internationale;1;1
internationalist;2;2
internationalization;1;1
internationally;5;5
internationalmedia;1;1
internazionale;1;1
internem;1;1
internet;257;42
internetbe;1;1
interneten;12;8
internetenmaximalisan;1;1
internetennemzetkozi;1;1
internetesitesben;1;1
internetet;3;2
internetforce;1;1
internetfront;1;1
internethasznalok;1;1
internetkorlatozasi;1;1
internetre;1;1
internetstore;5;5
internetszakemberei;1;1
internetszolgaltato;1;1
internetto;1;1
internetwis;4;4
internex;7;5
internext;5;5
internexus;3;2
internment;2;2
interno;3;2
internode;5;4
internorth;5;5
internos;2;2
interoz;5;5
interpac;6;5
interpact;12;12
interparlamentarisunio;1;1
interpath;15;5
interpellacio;2;1
interpellacioja;1;1
interpellaciojara;1;1
interpellaciora;1;1
interpellalt;1;1
interpersonal;4;4
interpetrol;3;2
interplay;4;4
interpol;3;2
interpolated;1;1
interpolation;1;1
interport;1;1
interpret;5;5
interpretaci;1;1
interpretacioban;1;1
interpretacioja;1;1
interpretadas;1;1
interpretation;50;28
interpretations;23;16
interpreted;11;10
interpreter;1;1
interpreting;3;2
interpretive;5;2
interprets;6;6
interramp;204;5
interregional;1;1
interrelationship;2;2
interrelationships;1;1
interrogate;2;2
interrogated;1;1
interrogation;6;4
interrogators;1;1
interrupt;1;1
interrupted;2;2
interruption;1;1
interseas;1;1
intersect;1;1
intersegmento;2;1
intersegmentos;3;1
interserf;5;5
interserve;4;4
interset;2;2
interska;1;1
intersolv;5;5
intersource;5;5
interstacey;2;1
interstate;8;6
intersted;1;1
intersurf;5;5
intertech;1;1
intertel;1;1
intertial;1;1
intertie;1;1
intertrek;1;1
intertwined;3;3
interval;8;4
intervalos;1;1
intervals;2;2
interven;1;1
intervenciones;1;1
intervene;4;4
intervening;2;2
intervention;50;24
interventions;2;2
interventive;1;1
interventor;1;1
interver;1;1
interview;48;27
interviewed;7;6
interviewing;4;4
interviews;13;10
intervinientes;1;1
interwar;1;1
interware;1;1
interworld;5;5
interwoven;1;1
interx;1;1
intestate;3;2
intestinal;1;1
intestines;1;1
intesys;1;1
intett;1;1
intex;6;5
intez;2;1
intezeset;1;1
intezet;11;9
intezetbe;1;1
intezetbol;2;2
intezeteben;1;1
intezeteibe;1;1
intezetekben;2;1
intezeteket;2;2
intezetet;2;2
intezett;2;2
intezetunk;1;1
intezetunkben;1;1
intezi;1;1
intezik;2;2
intezimenyei;1;1
intezkedes;3;3
intezkedescsomag;1;1
intezkedescsomagrestrikcios;1;1
intezkedese;1;1
intezkedesei;1;1
intezkedeseinek;2;2
intezkedeseit;1;1
intezkedeseivel;2;2
intezkedesek;12;8
intezkedesekellenere;1;1
intezkedeseket;15;9
intezkedesekhez;1;1
intezkedesekkentalcazzak;1;1
intezkedeseknek;1;1
intezkedesekre;2;2
intezkedesekrol;1;1
intezkedesekszempontjabol;1;1
intezkedesektol;1;1
intezkedesenek;1;1
intezkedesesemmisnek;1;1
intezkedesre;1;1
intezkedest;1;1
intezkedett;2;2
intezmennyel;1;1
intezmeny;17;13
intezmenyben;2;2
intezmenye;1;1
intezmenyei;4;2
intezmenyeiket;1;1
intezmenyeinekmukodeseben;1;1
intezmenyeit;1;1
intezmenyeitol;1;1
intezmenyek;30;17
intezmenyekaprilis;1;1
intezmenyekbe;1;1
intezmenyekben;10;5
intezmenyekbiztonsaga;1;1
intezmenyeket;3;3
intezmenyekkelazonos;1;1
intezmenyeknek;1;1
intezmenyekre;1;1
intezmenyekrol;4;1
intezmenyektol;1;1
intezmenyenek;1;1
intezmenyes;3;3
intezmenyesenakarjak;1;1
intezmenyesitesere;1;1
intezmenyesitett;2;2
intezmenyet;2;1
intezmenyezett;1;1
intezmenyi;4;2
intezmenynek;1;1
intezmenynel;1;1
intezmenyre;1;1
intezmenyrendszer;1;1
intezmenyrendszere;2;1
intezmenyrendszerek;1;1
intezmenyrol;2;1
intezmenyt;1;1
intezmenytol;1;1
intezte;2;1
inteztek;1;1
intezzuk;1;1
intg;1;1
inthe;4;4
inthenet;5;5
inti;3;3
intik;1;1
intim;1;1
intimacy;2;2
intimate;4;3
intimately;1;1
intimidation;10;5
intl;7;4
intlaurentides;2;2
intmed;2;2
intnet;6;5
into;437;177
intoa;1;1
intolerable;4;2
intolerance;5;5
intolerant;3;2
intorduction;1;1
intouchgroup;1;1
intown;1;1
intoxicated;5;3
intoxication;2;1
intr;6;5
intra;3;3
intracompany;1;1
intramural;1;1
intranet;4;4
intranets;1;1
intransferibles;1;1
intraocular;1;1
intraseasonal;1;1
intravenous;3;3
intrepid;3;3
intrepretation;2;2
intrepretations;2;2
intricacies;1;1
intricate;2;2
intrigues;1;1
intriguing;2;2
intrinsic;1;1
intrinsically;1;1
intrlink;1;1
intrnet;5;5
intro;2;2
introducci;1;1
introduce;12;10
introduced;23;18
introduces;10;7
introducing;9;8
introduction;82;53
introductory;3;3
introdujo;2;1
introspective;1;1
intrstar;2;2
intruder;2;2
intrusion;8;6
intrusive;1;1
intrusiveness;1;1
intsen;1;1
intserv;3;3
intuit;3;3
intuition;3;2
intuitive;4;4
intur;2;2
intve;1;1
inuranium;1;1
inusuales;3;1
invade;3;3
invaded;2;2
invalid;12;3
invalidate;2;2
invalidated;2;2
invalidating;2;2
invalidation;1;1
invalidity;2;1
invariably;4;3
invasion;38;20
invasions;1;1
invasive;27;3
inventarios;3;2
invented;3;3
invention;1;1
inventions;1;1
inventor;1;1
inventories;1;1
inventors;5;1
inventory;9;6
invents;1;1
invermexico;1;1
inverse;2;2
inversi;12;6
inversion;3;1
inversiones;25;9
inversora;1;1
invert;1;1
inverted;1;1
invertidos;1;1
invertir;1;1
invest;9;8
investable;1;1
investec;3;3
invested;5;5
investicni;1;1
investiga;1;1
investigate;19;18
investigated;10;6
investigates;20;15
investigating;8;7
investigation;90;52
investigations;20;18
investigative;11;8
investigativeoffice;1;1
investigator;4;4
investigators;11;6
investing;8;8
investment;118;41
investmentpolicies;1;1
investments;13;11
investnek;1;1
investor;2;1
investors;20;13
invests;1;1
investtol;1;1
invesztalnak;1;1
invierno;1;1
invigorate;1;1
invirti;1;1
invirtiendo;1;1
invisibility;3;1
invisible;16;5
invitation;4;3
invitations;5;5
invite;5;5
invited;20;14
invites;1;1
inviting;3;3
invloving;1;1
invojvodina;1;1
invoke;9;5
invoked;3;2
involuntarily;3;2
involuntary;6;4
involv;1;1
involve;10;10
involved;117;64
involvement;60;38
involves;23;18
involving;44;30
invulnerability;1;1
inw;1;1
inward;4;2
inwards;2;2
inwave;1;1
inworks;1;1
inx;5;5
inxpress;5;5
inyecci;8;4
inyeccion;2;1
inyectando;1;1
inyectores;4;3
inzo;1;1
inzultus;1;1
io;50;5
ioan;1;1
iocc;3;3
iog;2;2
iohk;5;5
iol;19;8
iolaks;1;1
iolani;1;1
iom;2;1
ion;21;17
iona;3;3
ionescu;12;8
ionescugerman;1;1
ionescumoldovan;1;1
ionescupolish;1;1
ionescuu;1;1
ionet;5;5
ionetwork;1;1
ioniliescu;1;1
ionline;5;5
ions;1;1
ionsys;3;3
ionterface;1;1
ioo;1;1
iop;1;1
ior;5;5
iorga;1;1
ios;15;5
iosphere;5;5
iousa;1;1
iowa;39;37
ioz;1;1
ip;37;7
ipa;6;5
ipacific;3;3
ipai;1;1
ipar;4;4
iparagak;2;2
iparaval;1;1
ipari;38;17
iparkamara;2;2
iparkamaraban;1;1
iparkodank;1;1
iparleepitese;1;1
iparmuveszeti;1;1
iparosi;1;1
iparosokszakmuveltseget;1;1
ipart;4;4
ipartelepeinek;1;1
ipartelepekre;1;1
ipc;4;3
ipcs;1;1
ipd;2;2
iper;3;3
ipf;1;1
ipfm;1;1
ipfw;3;3
iphase;2;2
iphil;7;5
ipinc;1;1
ipl;7;6
iplus;1;1
ipm;2;2
ipn;3;3
ipoline;5;5
ipoly;1;1
ipp;3;3
ippnw;9;1
ippt;3;3
ipr;1;1
iprolink;9;5
ipronidazole;1;1
ips;5;4
ipse;5;2
ipsek;1;1
ipsnet;2;2
ipsos;8;6
ipsosnak;1;1
ipst;3;3
ipswich;5;5
ipsys;1;1
ipt;7;6
iptalk;2;2
ipub;1;1
ipxrarp;1;1
iq;2;2
iqm;1;1
iqsnet;1;1
iqsoft;3;3
iquest;10;5
ir;53;27
ira;11;9
irak;1;1
iran;42;20
iranbol;1;1
iranian;7;3
irans;1;1
irant;13;9
irantam;1;1
iranterdeklodik;1;1
iranti;13;11
irantitiszteletbol;1;1
irany;1;1
iranya;1;1
iranyaba;6;5
iranyaban;1;1
iranyabatolodott;1;1
iranyabol;2;1
iranyat;1;1
iranyba;1;1
iranyban;2;2
iranybol;1;1
iranyelveirol;4;4
iranyelvek;6;3
iranyelvet;2;1
iranyfenykentkovetni;1;1
iranyit;1;1
iranyitana;1;1
iranyitanak;1;1
iranyitani;5;5
iranyitas;3;3
iranyitasa;4;4
iranyitasara;2;2
iranyitasat;3;3
iranyitasaval;2;2
iranyitasu;1;1
iranyithatatlan;1;1
iranyithato;1;1
iranyitja;2;2
iranyitjak;1;1
iranyitjuk;1;1
iranyito;5;5
iranyitotorony;1;1
iranyitott;4;3
iranyitotta;1;1
iranyitottak;1;1
iranyitva;1;1
iranymutatasokkal;1;1
iranymutato;1;1
iranymutatoja;1;1
iranyokbaa;1;1
iranyt;2;2
iranyu;3;3
iranyufolyamat;1;1
iranyul;7;4
iranyulatlanmagnestucskeje;1;1
iranyulnak;1;1
iranyulo;10;9
iranyuloceausescu;1;1
iranyultak;1;1
iranyultsagamiatt;1;1
iranyultsagu;3;3
iranyunkban;1;1
iranyvaltas;1;1
iranyvonala;4;3
iranyvonalahoz;1;1
iranyvonalanak;1;1
iranyvonalat;2;2
iranyzat;2;2
iranyzatainak;1;1
iranyzataval;1;1
iranyzathoz;1;1
iranyzatok;5;3
iranyzatokhoz;1;1
iraq;21;5
iraqi;3;1
iras;6;6
irasa;7;6
irasaban;4;3
irasabol;3;3
irasaiban;1;1
irasaikat;1;1
irasakor;1;1
irasanak;1;1
irasara;1;1
irasat;3;3
irasaval;2;2
irasban;4;3
irasodbol;1;1
irasokat;1;1
irasokban;1;1
irasom;2;2
irasomban;4;1
irason;1;1
irasos;8;8
irasra;2;2
irast;2;2
irastudok;1;1
irasunkat;1;1
irasvetonek;1;1
iratai;1;1
iratait;1;1
iratjakgyermekeiket;1;1
iratlan;1;1
iratlanok;1;1
iratni;1;1
iratok;2;2
iratokat;1;1
iratokbol;1;1
irb;20;3
irc;4;4
ircam;1;1
ircm;1;1
irco;4;4
irdu;1;1
ire;4;4
iredell;2;2
ireket;1;1
ireland;48;29
irelib;2;2
irene;1;1
ireq;1;1
irf;2;2
irfmn;1;1
irgalmas;1;1
irgalmatlan;2;2
irgalom;2;1
irhat;1;1
irhato;4;3
iri;1;1
irian;6;1
irigysegerol;1;1
irina;1;1
irion;2;2
iris;2;2
irish;36;13
irja;24;14
irjak;10;9
irjanak;2;2
irk;1;1
irkaljatok;1;1
irked;1;1
irl;2;2
irlnet;1;1
irm;7;5
irnak;2;2
irnakarrol;1;1
irni;7;6
irnia;1;1
iro;24;15
iroa;1;1
iroasztalok;1;1
iroasztalon;1;1
irod;2;1
iroda;10;7
irodahoz;1;1
irodaibana;1;1
irodait;1;1
irodaja;1;1
irodajaban;3;3
irodajat;3;3
irodak;5;2
irodakat;1;1
irodakukackent;1;1
irodalmi;8;7
irodalmialkotasok;1;1
irodalmimellekletenel;1;1
irodalom;6;4
irodalombolas;1;1
irodalomnak;1;1
irodalomnakadott;1;1
irodalomra;1;1
irodanak;1;1
irodat;1;1
irodatrendvedelmi;1;1
irodik;1;1
iroi;1;1
iroink;1;1
iroja;4;4
irojanak;1;1
irojat;2;1
irok;7;7
irom;1;1
iromanyt;1;1
iron;8;7
ironic;3;2
ironically;4;4
ironies;1;1
ironikus;1;1
irony;9;7
iroquois;1;1
irosag;1;1
iroszovetseg;1;1
irot;2;1
irotarsa;1;1
irotarsadalom;1;1
irott;6;5
irottakbol;1;1
iroval;1;1
irp;1;1
irr;4;4
irracionalis;1;1
irrational;4;4
irrationality;1;1
irrealis;1;1
irrealistak;1;1
irreconcilable;2;2
irreconciliables;1;1
irredenta;2;1
irredentizmus;6;3
irredentizmusa;1;1
irregular;1;1
irregularis;1;1
irregularities;5;2
irregularity;1;1
irrelevance;1;1
irrelevant;2;2
irreplaceable;2;2
irrepressible;1;1
irrespective;1;1
irresponsibility;2;2
irresponsible;1;1
irretrievable;1;1
irreverence;1;1
irreversible;2;1
irreversibly;1;1
irrevocable;10;2
irri;3;3
irrigate;1;1
irrigation;6;4
irrital;1;1
irritalhat;1;1
irritalja;2;2
irritalo;4;2
irritate;1;1
irritated;1;1
irritating;1;1
irritation;1;1
irs;114;5
irst;3;3
irt;23;14
irta;26;15
irtad;1;1
irtak;10;7
irtale;1;1
irtam;4;4
irtavolna;1;1
irtja;1;1
irtjak;1;1
irtottak;1;1
irtozatos;3;2
irts;1;1
irtunk;1;1
irunk;3;3
irv;1;1
irva;1;1
irvin;1;1
irvine;15;8
irving;3;2
irwin;5;2
is;5788;325
isa;7;7
isaac;1;1
isaacson;1;1
isabella;1;1
isadna;1;1
isadott;1;1
isaf;1;1
isakiknel;1;1
isalapszerzodesben;1;1
isallegedly;1;1
isallnanak;1;1
isanti;1;1
isatterjedo;1;1
isatvehetjuk;1;1
isb;1;1
isba;5;3
isbe;6;5
isbejelentette;2;2
isbekapcsolodhatnak;1;1
isben;2;1
isbiel;4;4
isbn;6;1
isburg;1;1
isc;14;5
isca;4;4
iscapable;1;1
ischemia;1;1
ischen;1;1
iscm;1;1
isco;2;2
isconditional;1;1
iscorltd;2;2
iscs;5;5
iscsupan;1;1
iscsurka;1;1
isd;13;6
isdd;1;1
isdemanding;1;1
isdn;24;5
isdnet;1;1
isdolgozo;1;1
isds;2;2
ise;3;3
iseg;1;1
isegy;1;1
iselesett;1;1
iselgondolkodtato;1;1
iselintezetlen;1;1
iselismerik;1;1
isep;1;1
isepy;8;6
iserintett;1;1
iserkeznenek;1;1
iserv;6;6
isfully;1;1
isg;2;2
isgate;5;5
isgs;1;1
isgtec;1;1
isgyozott;1;1
isgyulolkodok;1;1
ish;2;2
isha;1;1
ishasznalhato;1;1
isherwood;1;1
ishozzatettek;1;1
isi;7;3
isicom;2;2
isid;1;1
isidegen;1;1
isidore;1;1
isik;1;1
isil;3;3
isim;2;2
isinditvanyoztak;1;1
isinet;1;1
isinkabb;1;1
isip;1;1
isiph;1;1
isis;2;2
isisnet;5;5
isk;1;1
iskenytelen;1;1
iskerek;1;1
iskeres;1;1
iskiderul;1;1
iskiderult;1;1
iskiszolgalalta;1;1
iskol;5;2
iskola;23;14
iskolaba;1;1
iskolaban;5;5
iskolabezarasi;3;2
iskolabol;1;1
iskolaev;1;1
iskolafenntarto;1;1
iskolahaborujarol;1;1
iskolai;4;4
iskolaigazgatoi;1;1
iskolaikat;1;1
iskolainkat;1;1
iskolait;1;1
iskolajaban;1;1
iskolak;11;9
iskolakat;8;7
iskolakateri;1;1
iskolakba;3;3
iskolakban;4;4
