Token;NumDocumentos;PosicionInicioPosting
preservaci;1;234584
preservation;9;234585
preserve;12;234594
preserved;1;234606
preserver;1;234607
preserving;3;234608
presi;4;234611
presided;3;234615
presidencia;1;234618
presidencies;1;234619
presidency;14;234620
president;82;234634
presidentalyaksandr;1;234716
presidentboris;1;234717
presidente;7;234718
presidential;46;234725
presidention;1;234771
presidents;9;234772
presidentvaclav;1;234781
presiding;1;234782
presidio;1;234783
presidium;2;234784
presley;3;234786
press;82;234789
pressco;1;234871
pressconference;1;234872
pressed;5;234873
pressenter;5;234878
presses;2;234883
pressing;2;234885
pressler;12;234887
pressroom;2;234899
presstar;1;234901
pressure;33;234902
pressures;8;234935
pressuring;2;234943
pressurised;1;234945
presszel;1;234946
presszionalta;1;234947
prestaci;3;234948
prestaciones;1;234951
prestado;1;234952
prestamista;1;234953
prestamos;2;234954
prestar;1;234956
prestige;9;234957
prestigious;1;234966
presto;1;234967
preston;1;234968
prestorm;1;234969
prestowitz;2;234970
presumably;2;234972
presumed;7;234974
presumes;1;234981
presumption;1;234982
presuppositions;2;234983
presztizset;1;234985
presztizsu;1;234986
presztizsuek;1;234987
pretends;1;234988
pretenses;1;234989
pretension;1;234990
pretexts;1;234991
pretoria;1;234992
pretty;3;234993
prev;2;234996
prevailed;1;234998
prevailing;8;234999
prevalence;7;235007
prevalent;10;235014
prevelant;1;235024
prevenci;1;235025
prevent;34;235026
preventative;7;235060
prevented;9;235067
preventing;10;235076
prevention;18;235086
preventive;4;235104
prevents;5;235108
previa;1;235113
previamente;1;235114
previendo;1;235115
preview;2;235116
previo;1;235118
previos;1;235119
previous;40;235120
previously;20;235160
previsi;4;235180
previsionada;2;235184
previsionado;1;235186
previsiones;4;235187
previsto;1;235191
prevmed;2;235192
prevost;1;235194
prewar;1;235195
prey;2;235196
preyer;8;235198
prezentalta;1;235206
prf;1;235207
prg;3;235208
prgm;1;235211
prgone;2;235212
priam;1;235214
priani;1;235215
pribatizaciot;1;235216
price;140;235217
priced;3;235357
pricellular;1;235360
prices;26;235361
pricing;10;235387
pride;10;235397
priding;1;235407
priest;3;235408
priests;3;235411
prilisi;1;235414
prima;3;235415
primakov;8;235418
primakovek;1;235426
primaries;2;235427
primarily;33;235429
primary;35;235462
primas;4;235497
primate;3;235501
primax;1;235504
prime;42;235505
primeco;1;235547
primeline;5;235548
primeminister;2;235553
primenet;6;235555
primer;11;235561
primera;5;235572
primeras;1;235577
primeros;2;235578
primitative;1;235580
primitiv;4;235581
primitive;5;235585
primitivek;1;235590
primitivsege;1;235591
primo;1;235592
primordial;1;235593
primore;1;235594
primorskii;1;235595
prince;8;235596
princelooking;1;235604
princes;2;235605
princess;2;235607
princeton;9;235609
princeville;1;235618
principal;20;235619
principales;5;235639
principalities;1;235644
principally;1;235645
principalmente;3;235646
principals;5;235649
principate;1;235654
principia;2;235655
principio;2;235657
principios;2;235659
principium;1;235661
principiumaiban;1;235662
principiumnak;1;235663
principle;20;235664
principled;2;235684
principles;26;235686
princz;1;235712
princzlapjabol;1;235713
pringle;1;235714
prinicpal;1;235715
print;20;235716
printed;7;235736
printer;1;235743
printers;1;235744
printing;6;235745
printmaking;1;235751
printouts;1;235752
printronix;4;235753
prints;1;235757
prior;41;235758
prioress;1;235799
priori;4;235800
prioritasos;1;235804
prioritast;1;235805
priorities;2;235806
priority;17;235808
pris;3;235825
prisma;4;235828
prismnet;5;235832
prismsys;1;235837
prison;23;235838
prisoner;4;235861
prisoners;11;235865
prisons;2;235876
prisonsentences;1;235878
pristine;1;235879
pritchard;10;235880
priva;1;235890
privacy;15;235891
privada;1;235906
privado;2;235907
privat;3;235909
private;61;235912
privatei;2;235973
privately;5;235975
privatiz;1;235980
privatizaci;5;235981
privatizacio;10;235986
privatizacioja;1;235996
privatizaciojara;1;235997
privatizaciojat;1;235998
privatizaciojaval;2;235999
privatizaciokorrupcio;1;236001
privatizacion;1;236002
privatizacios;17;236003
privatizaciosbevetelek;2;236020
privatizaciosminiszter;1;236022
privatizaciosstrategia;1;236023
privatizaciot;1;236024
privatizaciotehat;1;236025
privatizal;1;236026
privatizalas;1;236027
privatizalasa;1;236028
privatizalasnak;1;236029
privatizaljak;1;236030
privatizalni;1;236031
privatizalta;1;236032
privatizaltael;1;236033
privatizaltak;3;236034
privatization;10;236037
privatizationprocess;1;236047
privatize;2;236048
privatized;3;236050
privatszfera;1;236053
privilege;3;236054
privileged;3;236057
privileges;11;236060
privilegizalt;1;236071
privledged;1;236072
privlidge;1;236073
privotal;1;236074
prix;1;236075
prize;10;236076
prized;1;236086
prizes;3;236087
prj;1;236090
prl;1;236091
pro;32;236092
proaxis;5;236124
prob;1;236129
proba;1;236130
probabilidad;1;236131
probabilities;1;236132
probability;4;236133
probable;5;236137
probables;2;236142
probably;20;236144
probadas;1;236164
probal;4;236165
probalj;1;236169
probalja;5;236170
probaljaeladni;1;236175
probaljak;4;236176
probaljam;1;236180
probaljameg;1;236181
probaljanak;1;236182
probaljatok;1;236183
probaljuk;1;236184
probaljunk;2;236185
probalkozasa;1;236187
probalkozott;1;236188
probalkoztunk;1;236189
probalt;4;236190
probalta;4;236194
probaltaerzekeltetni;1;236198
probaltak;2;236199
probaltam;1;236201
probaltnyomast;1;236202
probank;1;236203
probar;1;236204
probaszama;1;236205
probate;7;236206
probation;2;236213
probavalasztason;1;236215
probavokssal;1;236216
probe;9;236217
probes;2;236226
probing;2;236228
probl;3;236230
proble;1;236233
problem;83;236234
problema;6;236317
problemaerzekeny;1;236323
problemai;3;236324
problemaibol;1;236327
problemaik;1;236328
problemainak;3;236329
problemait;1;236332
problemaival;2;236333
problemaja;2;236335
problemajais;1;236337
problemajat;1;236338
problemajukra;1;236339
problemak;6;236340
problemakat;3;236346
problemakatosszefuggesbe;1;236349
problemakent;1;236350
problemakhoz;1;236351
problemakizgatjak;1;236352
problemakkal;1;236353
problemakvannak;1;236354
problemas;1;236355
problemat;6;236356
problematic;2;236362
problematikus;1;236364
problematikusnak;1;236365
problemaval;1;236366
problemen;1;236367
problems;97;236368
proc;2;236465
procedimientos;1;236467
procedural;7;236468
procedurara;1;236475
procedurat;1;236476
procedure;26;236477
procedures;46;236503
proceed;10;236549
proceeding;6;236559
proceedings;14;236565
proceeds;9;236579
procergs;4;236588
procesado;1;236592
procesadoras;1;236593
procesamiento;6;236594
procesan;1;236600
proceso;6;236601
procesos;3;236607
process;87;236610
processe;1;236697
processed;4;236698
processes;30;236702
processing;24;236732
processor;5;236756
prochoice;1;236761
proclaimed;2;236762
proclaiming;2;236764
proclamation;3;236766
proclamations;1;236769
proclivities;1;236770
procrastinates;1;236771
procrastination;1;236772
procreation;1;236773
proctor;1;236774
procuradores;1;236775
procurator;3;236776
procurators;1;236779
procure;1;236780
procurement;5;236781
prod;2;236786
prodebug;1;236788
prodigious;1;236789
prodigy;8;236790
producci;24;236798
produccion;6;236822
producciones;1;236828
produce;26;236829
produced;30;236855
producenthuset;1;236885
producer;4;236886
producerrel;1;236890
producers;7;236891
produces;5;236898
producibles;1;236903
producida;2;236904
producido;5;236906
producidos;3;236911
produciendo;1;236914
producing;13;236915
producir;4;236928
producitivity;2;236932
product;37;236934
production;49;236971
productions;4;237020
productiva;1;237024
productivas;3;237025
productive;9;237028
productividad;1;237037
productivity;12;237038
productivos;1;237050
producto;3;237051
productor;3;237054
productora;3;237057
productoras;2;237060
productores;3;237062
productos;15;237065
products;44;237080
produkal;1;237124
produkalja;1;237125
produkalt;1;237126
produkciojukat;1;237127
proefriedt;1;237128
prof;3;237129
profan;1;237132
profesional;2;237133
profesionales;1;237135
profession;24;237136
professional;52;237160
professionalism;5;237212
professionally;1;237217
professionals;23;237218
professions;7;237241
professor;10;237248
professors;4;237258
professzionalis;2;237262
professzionalizmus;1;237264
professzionalizmusanak;1;237265
professzor;9;237266
professzora;1;237275
professzoranak;1;237276
professzorral;1;237277
profetainak;1;237278
profetaival;1;237279
profi;4;237280
proficiency;2;237284
profik;1;237286
profikcsinaltak;1;237287
profikkal;1;237288
profiktoltanulni;1;237289
profile;18;237290
profiler;1;237308
profiles;5;237309
profit;31;237314
profitability;4;237345
profitable;1;237349
profitalt;1;237350
profitkilatasok;1;237351
profitlehetoseget;1;237352
profitnak;1;237353
profitot;1;237354
profits;15;237355
proform;1;237370
profound;11;237371
profoundly;3;237382
profundamente;1;237385
profundas;1;237386
profundidad;1;237387
profundo;2;237388
prog;2;237390
progammes;1;237392
progarmming;1;237393
progatoras;1;237394
progeria;1;237395
progesterone;2;237396
progn;1;237398
prognet;3;237399
prognosis;2;237402
prognosztiz;1;237404
prognosztizal;2;237405
prognosztizalva;1;237407
prognozis;2;237408
prognozisok;1;237410
prognozist;1;237411
program;128;237412
programa;18;237540
programado;4;237558
programalkotokat;1;237562
programas;10;237563
programban;3;237573
programbizott;1;237576
programbizottsag;2;237577
programcommission;1;237579
programelemek;1;237580
programeredmenyekent;1;237581
programfor;1;237582
programhoz;2;237583
programiroda;1;237585
programirodainak;1;237586
programj;1;237587
programja;10;237588
programjaa;1;237598
programjaba;1;237599
programjaban;2;237600
programjaikatkell;1;237602
programjainak;1;237603
programjan;1;237604
programjanak;3;237605
programjara;2;237608
programjat;6;237610
programjaval;1;237616
programjuk;2;237617
programkent;1;237619
programmal;1;237620
programmatic;1;237621
programme;7;237622
programmed;5;237629
programmer;1;237634
programmers;1;237635
programmes;7;237636
programming;17;237643
programnyilatkozatanak;1;237660
programok;3;237661
programokat;1;237664
programokban;1;237665
programokra;1;237666
programoktamogatasara;1;237667
programot;9;237668
programottartalmazo;1;237677
programra;2;237678
programs;80;237680
programszeru;1;237760
programszervezo;1;237761
programunkban;1;237762
progresiva;1;237763
progreso;1;237764
progress;34;237765
progressed;1;237799
progresses;1;237800
progression;4;237801
progressive;13;237805
progressively;4;237818
progressivism;3;237822
prohibit;13;237825
prohibited;9;237838
prohibiting;7;237847
prohibition;4;237854
prohibitions;4;237858
prohibitive;3;237862
prohibitively;3;237865
prohibits;9;237868
project;46;237877
projectdir;1;237923
projected;12;237924
projectek;1;237936
projectiles;1;237937
projecting;2;237938
projection;8;237940
projections;13;237948
projects;30;237961
projekt;1;237991
projektek;1;237992
projektekbe;1;237993
projekteket;1;237994
projo;1;237995
prokatorokra;1;237996
prokop;2;237997
prol;1;237999
proletar;4;238000
proletarians;1;238004
proletariat;2;238005
proletariatus;1;238007
proletariatust;1;238008
proletarjainak;1;238009
proletaroknak;1;238010
proletarra;1;238011
proletarsorsbol;1;238012
proli;1;238013
proliferating;1;238014
proliferation;5;238015
prolific;1;238020
prolong;1;238021
prolonga;1;238022
prolonged;2;238023
prolongs;1;238025
promedi;6;238026
promedia;1;238032
promedio;4;238033
promega;2;238037
promen;1;238039
prometheanism;1;238040
prometheus;5;238041
prominance;1;238046
prominence;2;238047
prominens;1;238049
prominent;20;238050
prominently;1;238070
promise;13;238071
promised;13;238084
promises;13;238097
promising;7;238110
promissory;1;238117
promo;1;238118
promoci;1;238119
promonet;1;238120
promote;25;238121
promoted;7;238146
promoter;1;238153
promoters;1;238154
promotes;6;238155
promoting;13;238161
promotion;18;238174
promotional;8;238192
promotions;5;238200
promotor;1;238205
prompt;1;238206
prompted;5;238207
promptly;1;238212
promulgate;2;238213
promus;2;238215
pronay;1;238217
prone;1;238218
pronet;1;238219
pronounced;5;238220
pronouncements;1;238225
proof;10;238226
proofs;2;238236
prop;1;238238
propag;1;238239
propagalnak;1;238240
propagand;1;238241
propaganda;13;238242
propagandaanyag;1;238255
propagandafogasnak;1;238256
propagandagepezetevarhatoan;1;238257
propagandahalozatunkat;1;238258
propagandaja;2;238259
propagandajaval;2;238261
propagandamusoraban;1;238263
propagandaszoveget;1;238264
propagandat;1;238265
propagandaval;1;238266
propagandist;1;238267
propagandists;1;238268
propagate;1;238269
propagated;1;238270
propagates;1;238271
propagating;1;238272
propagation;1;238273
propelled;4;238274
propeller;1;238278
proper;22;238279
properly;16;238301
properties;12;238317
propertiesto;1;238329
property;44;238330
prophet;1;238374
prophetic;1;238375
prophylactic;1;238376
propia;4;238377
propiedad;4;238381
propiedades;2;238385
propietaria;1;238387
propietarios;1;238388
propileno;1;238389
propios;3;238390
propone;2;238393
proponents;2;238395
proporci;2;238397
proporciona;1;238399
proporcional;3;238400
proporcionalmente;1;238403
proportion;2;238404
proportional;2;238406
proportions;6;238408
proports;1;238414
proposal;37;238415
proposals;13;238452
propose;7;238465
proposed;35;238472
proposes;17;238507
proposition;3;238524
propositions;2;238527
proprietor;2;238529
proprietors;2;238531
proprietorship;2;238533
propriety;2;238535
props;1;238537
propuesto;2;238538
propulsion;11;238540
pros;20;238551
proscenium;1;238571
proscribed;1;238572
proscribes;1;238573
proscribing;1;238574
prose;7;238575
prosecute;6;238582
prosecuted;8;238588
prosecuter;1;238596
prosecutes;1;238597
prosecuting;2;238598
prosecution;10;238600
prosecutions;2;238610
prosecutor;13;238612
prosecutors;7;238625
proserving;2;238632
proslink;1;238634
prosolvia;1;238635
prospect;6;238636
prospectivas;1;238642
prospective;9;238643
prospectives;1;238652
prospectos;2;238653
prospects;31;238655
prospectsfor;1;238686
prospectus;2;238687
prosper;3;238689
prosperity;6;238692
prospero;2;238698
prosperous;1;238700
prospertech;1;238701
prostaglandin;1;238702
prostaglandins;1;238703
prostar;5;238704
prostheses;1;238709
prosthesis;2;238710
prostituciojanak;1;238712
prostitute;4;238713
prostitutes;1;238717
prostitution;4;238718
prosyletic;1;238722
protaganists;3;238723
protagonist;3;238726
protagonists;3;238729
protagoras;2;238732
protean;1;238734
protec;3;238735
protecci;7;238738
protect;45;238745
protected;10;238790
protecting;16;238800
protection;60;238816
protectionism;4;238876
protectionist;1;238880
protections;3;238881
protective;9;238884
protector;1;238893
protects;9;238894
proteger;1;238903
protegiendo;1;238904
protein;3;238905
proteins;2;238908
protekcionizmusban;1;238910
protel;5;238911
protest;19;238916
protestalo;1;238935
protestans;2;238936
protestant;5;238938
protestantism;2;238943
protestants;2;238945
protested;4;238947
protesting;1;238951
protestover;1;238952
protests;9;238953
protic;1;238962
protocol;4;238963
protocols;4;238967
protocom;4;238971
protokollnak;1;238975
protokollra;1;238976
proton;1;238977
protopopescu;1;238978
protos;1;238979
prototype;8;238980
prototypes;1;238988
protozoans;1;238989
protracted;1;238990
proud;3;238991
proudhammer;1;238994
proudnon;1;238995
proust;1;238996
prov;1;238997
prove;16;238998
proved;9;239014
proveedora;2;239023
proveedores;1;239025
proveer;1;239026
proven;10;239027
proveniente;3;239037
provenientes;2;239040
proverbial;1;239042
proverbs;1;239043
proves;5;239044
proveyendo;1;239049
provide;80;239050
provided;42;239130
provideinterpol;1;239172
providence;5;239173
provider;11;239178
providers;12;239189
provides;74;239201
providesome;1;239275
providing;54;239276
providingfor;1;239330
province;5;239331
provinces;2;239336
provincia;2;239338
provincial;3;239340
provinciales;1;239343
provincialis;1;239344
provincias;2;239345
proving;10;239347
provisi;3;239357
provision;19;239360
provisionados;3;239379
provisional;2;239382
provisionally;1;239384
provisions;20;239385
provisorios;1;239405
provo;6;239406
provocation;2;239412
provocations;1;239414
provokaciojanak;1;239415
provokaciora;1;239416
provokalnak;1;239417
provokalta;1;239418
provokativ;1;239419
provokator;3;239420
provoke;1;239423
provoked;4;239424
provokes;2;239428
provoking;2;239430
prox;1;239432
proxim;1;239433
proximate;1;239434
proximately;1;239435
proximidad;1;239436
proxmire;15;239437
proxy;7;239452
proyecta;1;239459
proyectada;1;239460
proyectados;2;239461
proyecto;7;239463
proyectos;6;239470
proza;1;239476
prs;4;239477
prsa;1;239481
prszag;1;239482
prtsvc;1;239483
prudence;2;239484
prudent;2;239486
prudential;4;239488
prudhoe;2;239492
prufrock;3;239494
prusec;2;239497
prussia;1;239499
prussian;2;239500
prw;1;239502
prynne;1;239503
pryor;10;239504
prysby;1;239514
prysm;5;239515
ps;11;239520
psalmody;1;239531
psalms;1;239532
psc;6;239533
pschyotherapist;1;239539
psci;5;239540
psco;2;239545
pscu;1;239547
psd;4;239548
psdn;1;239552
pse;3;239553
pseg;1;239556
pseudo;1;239557
psg;2;239558
psi;7;239560
psiaustin;1;239567
psiint;3;239568
psln;3;239571
psn;1;239574
pso;1;239575
psp;1;239576
pspt;3;239577
psrw;2;239580
pss;1;239582
pst;2;239583
pstat;1;239585
pstcc;5;239586
pste;2;239591
pstngw;2;239593
psu;7;239595
psud;1;239602
pswfs;1;239603
psy;7;239604
psyber;4;239611
psyberlink;3;239615
psyc;2;239618
psych;6;239620
psyche;1;239626
psychiatriai;1;239627
psychiatric;10;239628
psychiatrische;1;239638
psychiatrists;1;239639
psychiatry;3;239640
psychic;3;239643
psycho;4;239646
psychoactive;1;239650
psychoanalysis;1;239651
psychoanalytic;2;239652
psychobiology;1;239654
psychodrama;1;239655
psychographics;1;239656
psychohistory;1;239657
psychol;1;239658
psycholo;1;239659
psychological;40;239660
psychologically;1;239700
psychologism;1;239701
psychologist;5;239702
psychologists;5;239707
psychology;108;239712
psychopathological;3;239820
psychophysical;1;239823
psychopomp;1;239824
psychosocial;3;239825
psychosomatic;1;239828
psychotherapeutic;1;239829
psychotherapist;2;239830
psychotherapy;3;239832
psychotic;2;239835
psyhsc;1;239837
psz;3;239838
pszabads;1;239841
pszicheju;1;239842
pszichiater;1;239843
pszichiatriai;2;239844
pszichikusan;1;239846
pszichol;1;239847
pszichologusok;1;239848
pszichopata;1;239849
pszichopatianak;1;239850
pt;11;239851
pta;5;239862
ptbo;5;239867
ptc;4;239872
ptcpi;1;239876
ptd;5;239877
pte;1;239882
ptech;3;239883
ptelens;2;239886
ptf;3;239888
pth;3;239891
pti;1;239894
ptialaska;5;239895
ptk;1;239900
ptl;1;239901
